time,ms,coin,round,side,from_ask,to_ask,drop_pct,t_left,sum_at_dip,min_sum,outcome,hedge_after_s,shares,cost,proceeds,pnl
2026-09-23 02:59:34,1790125174783,eth,1790124300,Up,0.37,0.26,29.7,26,1.03,1.03,held_to_resolution,,20.0,5.6759,,
2026-09-23 03:00:54,1790125254789,btc,1790125200,Down,0.52,0.37,28.8,846,1.03,0.98,stopped,60.4,20.0,7.9298,7.4669,-0.4629
2026-09-23 03:00:54,1790125254790,eth,1790125200,Down,0.5,0.36,28.0,846,1.03,0.95,stopped,60.4,20.0,7.7263,7.2702,-0.4562
2026-09-23 03:02:04,1790125324775,btc,1790125200,Down,0.41,0.28,31.7,776,1.03,1.03,stopped,60.0,20.0,6.0883,3.776,-2.3123
2026-09-23 03:02:04,1790125324777,eth,1790125200,Down,0.4,0.29,27.5,776,1.03,1.03,stopped,60.0,20.0,6.294,2.6314,-3.6626
2026-09-23 03:03:29,1790125409748,btc,1790125200,Down,0.19,0.15,21.1,691,1.03,0.98,stopped,60.0,20.0,3.3882,3.3934,0.0052
2026-09-23 03:03:59,1790125439800,eth,1790125200,Down,0.13,0.11,15.4,661,1.03,0.96,stopped,60.0,20.0,2.5478,2.8215,0.2737
2026-09-23 03:05:44,1790125544811,eth,1790125200,Down,0.2,0.14,30.0,556,1.03,1.03,stopped,65.0,20.0,3.1785,1.3089,-1.8696
2026-09-23 03:06:09,1790125569805,btc,1790125200,Down,0.19,0.16,15.8,531,1.03,1.01,stopped,65.0,20.0,3.5975,1.3089,-2.2887
2026-09-23 03:07:04,1790125624777,eth,1790125200,Down,0.09,0.05,44.4,476,1.04,1.04,stopped,60.0,20.0,1.279,0.1861,-1.0928
2026-09-23 03:07:29,1790125649787,btc,1790125200,Down,0.1,0.08,20.0,451,1.03,1.02,stopped,65.0,20.0,1.9147,1.3089,-0.6058
2026-09-23 03:10:39,1790125839792,btc,1790125200,Down,0.1,0.07,30.0,261,1.03,0.99,stopped,60.0,20.0,1.703,0.7462,-0.9568
2026-09-23 03:11:49,1790125909778,btc,1790125200,Down,0.06,0.02,66.7,191,1.03,1.02,stopped,115.0,20.0,0.6407,0.1861,-0.4546
2026-09-23 03:15:19,1790126119829,btc,1790126100,Up,0.45,0.38,15.6,881,1.03,0.96,stopped,60.0,20.0,8.1331,7.0737,-1.0594
2026-09-23 03:15:19,1790126119830,eth,1790126100,Up,0.44,0.37,15.9,881,1.03,0.95,stopped,60.0,20.0,7.9298,6.2905,-1.6394
2026-09-23 03:17:09,1790126229848,eth,1790126100,Up,0.31,0.26,16.1,771,1.03,0.92,hedged,35.0,20.0,18.9944,20.0,1.0056
2026-09-23 03:17:09,1790126229847,btc,1790126100,Up,0.35,0.26,25.7,771,1.03,0.9,hedged,60.0,20.0,18.6023,20.0,1.3977
2026-09-23 03:18:09,1790126289803,eth,1790126100,Down,0.68,0.56,17.6,711,1.03,0.97,stopped,60.0,20.0,11.7431,10.4522,-1.2909
2026-09-23 03:20:34,1790126434808,eth,1790126100,Up,0.51,0.41,19.6,566,1.03,0.98,stopped,60.1,20.0,8.741,6.2905,-2.4506
2026-09-23 03:21:59,1790126519858,eth,1790126100,Down,0.59,0.49,16.9,481,1.05,0.94,stopped,65.0,20.0,10.35,9.8501,-0.4999
2026-09-23 03:23:44,1790126624862,eth,1790126100,Up,0.44,0.35,20.5,376,1.04,1.04,stopped,60.0,20.0,7.5226,2.8215,-4.7011
2026-09-23 03:23:49,1790126629838,btc,1790126100,Up,0.38,0.27,28.9,371,1.03,0.99,stopped,60.0,20.0,5.8822,4.9306,-0.9516
2026-09-23 03:25:09,1790126709858,eth,1790126100,Up,0.25,0.16,36.0,291,1.03,1.02,stopped,60.0,20.0,3.5975,2.0629,-1.5346
2026-09-23 03:25:14,1790126714842,btc,1790126100,Up,0.31,0.21,32.3,286,1.03,1.03,stopped,60.0,20.0,4.6402,2.2522,-2.3881
2026-09-23 03:26:29,1790126789882,btc,1790126100,Up,0.13,0.11,15.4,211,1.03,0.96,stopped,65.0,20.0,2.5478,1.497,-1.0509
2026-09-23 03:26:44,1790126804930,eth,1790126100,Up,0.13,0.05,61.5,196,1.03,1.01,stopped,64.9,20.0,1.279,0.1861,-1.0928
2026-09-23 03:27:49,1790126869865,btc,1790126100,Up,0.12,0.09,25.0,131,1.03,1.03,held_to_resolution,,20.0,2.126,,
2026-09-23 03:31:49,1790127109867,eth,1790127000,Up,0.48,0.36,25.0,791,1.03,0.99,stopped,65.0,20.0,7.7263,4.3521,-3.3743
2026-09-23 03:34:29,1790127269865,btc,1790127000,Up,0.48,0.4,16.7,631,1.03,0.99,stopped,60.0,20.0,8.5387,4.9306,-3.608
2026-09-23 03:34:29,1790127269867,eth,1790127000,Up,0.31,0.22,29.0,631,1.03,0.95,stopped,60.0,20.0,4.8479,2.6314,-2.2165
2026-09-23 03:35:44,1790127344918,btc,1790127000,Up,0.28,0.23,17.9,556,1.03,1.03,stopped,65.0,20.0,5.0554,1.6853,-3.37
2026-09-23 03:35:44,1790127344920,eth,1790127000,Up,0.16,0.11,31.2,556,1.03,1.03,stopped,65.0,20.0,2.5478,0.1861,-2.3617
2026-09-23 03:36:59,1790127419906,btc,1790127000,Up,0.11,0.09,18.2,481,1.03,1.03,stopped,60.0,20.0,2.126,0.5593,-1.5667
2026-09-23 03:38:14,1790127494923,btc,1790127000,Up,0.05,0.04,20.0,406,1.03,0.97,stopped,65.0,20.0,1.0665,0.9335,-0.133
2026-09-23 03:39:24,1790127564878,btc,1790127000,Up,0.1,0.06,40.0,336,1.03,1.03,stopped,60.0,20.0,1.4911,0.1861,-1.305
2026-09-23 03:45:49,1790127949938,eth,1790127900,Up,0.45,0.38,15.6,851,1.03,1.02,stopped,60.0,20.0,8.1331,4.9306,-3.2024
2026-09-23 03:47:29,1790128049914,btc,1790127900,Up,0.44,0.36,18.2,751,1.03,0.99,stopped,60.0,20.0,7.7263,7.2702,-0.4562
2026-09-23 03:47:30,1790128050387,eth,1790127900,Up,0.34,0.28,17.6,751,1.03,1.02,stopped,64.6,20.0,6.0883,5.1241,-0.9642
2026-09-23 03:48:44,1790128124954,eth,1790127900,Up,0.29,0.24,17.2,676,1.03,0.92,hedged,10.1,20.0,18.972,20.0,1.028
2026-09-23 03:48:39,1790128119974,btc,1790127900,Up,0.39,0.33,15.4,681,1.03,0.9,hedged,60.1,20.0,18.6591,20.0,1.3409
2026-09-23 03:49:04,1790128144973,eth,1790127900,Up,0.33,0.28,15.2,656,1.03,1.0,stopped,65.0,20.0,6.0883,2.4417,-3.6466
2026-09-23 03:49:49,1790128189947,btc,1790127900,Up,0.46,0.37,19.6,611,1.03,0.97,stopped,60.0,20.0,7.9298,7.8613,-0.0685
2026-09-23 03:51:19,1790128279951,eth,1790127900,Up,0.27,0.21,22.2,521,1.03,0.98,stopped,65.0,20.0,4.6402,1.3089,-3.3314
2026-09-23 03:51:44,1790128304978,btc,1790127900,Up,0.37,0.29,21.6,496,1.03,1.01,stopped,60.0,20.0,6.294,3.776,-2.518
2026-09-23 03:52:39,1790128359980,eth,1790127900,Up,0.1,0.08,20.0,441,1.04,0.98,stopped,60.0,20.0,1.9147,0.7462,-1.1684
2026-09-23 03:53:59,1790128439936,btc,1790127900,Up,0.27,0.22,18.5,361,1.03,1.03,stopped,60.0,20.0,4.8479,2.2522,-2.5958
2026-09-23 03:53:59,1790128439937,eth,1790127900,Up,0.06,0.04,33.3,361,1.03,1.03,stopped,60.0,20.0,1.0665,0.1861,-0.8804
2026-09-23 03:55:04,1790128504951,btc,1790127900,Up,0.15,0.11,26.7,296,1.03,0.93,stopped,60.0,20.0,2.5478,3.2025,0.6546
2026-09-23 03:55:49,1790128549978,eth,1790127900,Up,0.06,0.049,18.3,251,1.029,0.899,stopped,60.0,20.0,1.2577,3.0118,1.7541
2026-09-23 03:56:55,1790128615434,eth,1790127900,Up,0.178,0.15,15.7,186,1.03,0.92,stopped,64.5,20.0,3.3882,3.2025,-0.1857
2026-09-23 03:58:40,1790128720008,btc,1790127900,Up,0.41,0.32,22.0,81,1.03,0.78,hedged,5.0,20.0,16.256,20.0,3.744
2026-09-23 03:58:54,1790128734973,btc,1790127900,Down,0.44,0.28,36.4,66,1.03,0.86,hedged,5.0,20.0,17.8314,20.0,2.1686
2026-09-23 03:59:09,1790128749976,btc,1790127900,Down,0.45,0.37,17.8,51,1.03,0.97,held_to_resolution,,20.0,7.9298,,
2026-09-23 03:58:30,1790128710000,eth,1790127900,Up,0.09,0.042,53.3,91,1.022,1.017,held_to_resolution,,20.0,1.109,,
2026-09-23 04:01:09,1790128869974,eth,1790128800,Up,0.58,0.46,20.7,831,1.03,1.03,stopped,60.0,20.0,9.7487,5.9005,-3.8482
2026-09-23 04:02:14,1790128934958,btc,1790128800,Up,0.52,0.43,17.3,766,1.03,0.87,hedged,60.0,20.0,18.0881,20.0,1.9119
2026-09-23 04:03:34,1790129014982,btc,1790128800,Up,0.57,0.47,17.5,686,1.03,0.91,hedged,60.0,20.0,18.8926,20.0,1.1074
2026-09-23 04:03:54,1790129034988,eth,1790128800,Up,0.36,0.3,16.7,666,1.03,0.9,stopped,60.0,20.0,6.4995,6.6815,0.182
2026-09-23 04:04:49,1790129089993,btc,1790128800,Down,0.48,0.4,16.7,611,1.03,0.91,hedged,45.0,20.0,18.8887,20.0,1.1113
2026-09-23 04:04:59,1790129099987,eth,1790128800,Up,0.41,0.34,17.1,601,1.03,1.03,stopped,65.0,20.0,7.3185,5.5117,-1.8068
2026-09-23 04:06:10,1790129170514,btc,1790128800,Down,0.43,0.34,20.9,531,1.03,0.91,hedged,24.5,20.0,18.8635,20.0,1.1365
2026-09-23 04:06:10,1790129170515,eth,1790128800,Down,0.7,0.59,15.7,531,1.05,0.92,hedged,24.5,20.0,19.0406,20.0,0.9594
2026-09-23 04:06:50,1790129210006,eth,1790128800,Up,0.3,0.25,16.7,491,1.03,1.03,stopped,60.0,20.0,5.4694,0.7462,-4.7231
2026-09-23 04:07:40,1790129260080,btc,1790128800,Up,0.48,0.3,37.5,441,1.03,0.89,hedged,39.9,20.0,18.4405,20.0,1.5595
2026-09-23 04:08:55,1790129335008,btc,1790128800,Down,0.47,0.38,19.1,366,1.03,0.93,stopped,60.0,20.0,8.1331,6.6815,-1.4516
2026-09-23 04:09:05,1790129345013,eth,1790128800,Up,0.43,0.31,27.9,356,1.03,0.98,stopped,65.0,20.0,6.7046,5.1241,-1.5806
2026-09-23 04:10:00,1790129400003,btc,1790128800,Down,0.41,0.34,17.1,301,1.03,0.82,hedged,40.0,20.0,17.0672,20.0,2.9328
2026-09-23 04:10:45,1790129445036,btc,1790128800,Up,0.64,0.46,28.1,256,1.03,0.83,hedged,40.0,20.0,17.2713,20.0,2.7287
2026-09-23 04:11:29,1790129489998,btc,1790128800,Down,0.47,0.36,23.4,211,1.03,0.92,hedged,5.1,20.0,19.0728,20.0,0.9272
2026-09-23 04:11:50,1790129510035,eth,1790128800,Up,0.19,0.15,21.1,191,1.03,0.9,hedged,65.0,20.0,18.4575,20.0,1.5425
2026-09-23 04:12:15,1790129535065,btc,1790128800,Down,0.49,0.4,18.4,166,1.03,0.89,hedged,60.0,20.0,18.4881,20.0,1.5119
2026-09-23 04:13:35,1790129615054,btc,1790128800,Up,0.5,0.3,40.0,86,1.03,0.5,hedged,25.0,20.0,10.5149,20.0,9.4851
2026-09-23 04:13:10,1790129590057,eth,1790128800,Up,0.2,0.12,40.0,111,1.03,1.03,stopped,65.0,20.0,2.7583,0.1861,-2.5722
2026-09-23 04:14:20,1790129660067,btc,1790128800,Down,0.1,0.06,40.0,41,1.03,1.02,held_to_resolution,,20.0,1.4911,,
2026-09-23 04:19:35,1790129975036,btc,1790129700,Down,0.26,0.22,15.4,626,1.03,1.01,stopped,65.0,20.0,4.8479,2.0629,-2.785
2026-09-23 04:19:35,1790129975038,eth,1790129700,Down,0.24,0.19,20.8,626,1.03,1.0,stopped,65.0,20.0,4.224,1.497,-2.727
2026-09-23 04:21:30,1790130090024,btc,1790129700,Down,0.11,0.07,36.4,511,1.03,1.03,stopped,60.0,20.0,1.703,0.7462,-0.9568
2026-09-23 04:21:25,1790130085049,eth,1790129700,Down,0.12,0.09,25.0,516,1.03,1.03,stopped,65.5,20.0,2.126,0.5593,-1.5667
2026-09-23 04:22:35,1790130155049,btc,1790129700,Down,0.06,0.05,16.7,446,1.03,1.03,stopped,60.0,20.0,1.279,0.5593,-0.7197
2026-09-23 04:22:40,1790130160088,eth,1790129700,Down,0.05,0.04,20.0,441,1.03,1.03,stopped,60.0,20.0,1.0665,0.1861,-0.8804
2026-09-23 04:23:45,1790130225107,btc,1790129700,Down,0.06,0.05,16.7,376,1.03,1.03,stopped,65.5,20.0,1.279,0.3726,-0.9064
2026-09-23 04:31:45,1790130705105,eth,1790130600,Up,0.44,0.36,18.2,796,1.03,0.91,hedged,25.0,20.0,18.8741,20.0,1.1259
2026-09-23 04:35:05,1790130905097,btc,1790130600,Up,0.38,0.32,15.8,596,1.03,0.98,stopped,60.0,20.0,6.9095,5.9005,-1.009
2026-09-23 04:35:05,1790130905100,eth,1790130600,Up,0.53,0.42,20.8,596,1.04,0.93,stopped,60.0,20.0,8.9431,8.455,-0.4881
2026-09-23 04:36:50,1790131010139,eth,1790130600,Up,0.39,0.31,20.5,491,1.03,0.9,hedged,15.0,20.0,18.6457,20.0,1.3543
2026-09-23 04:36:50,1790131010137,btc,1790130600,Up,0.27,0.22,18.5,491,1.03,0.92,hedged,25.0,20.0,18.9474,20.0,1.0526
2026-09-23 04:37:30,1790131050092,btc,1790130600,Up,0.32,0.27,15.6,451,1.03,0.96,stopped,60.0,20.0,5.8822,6.0954,0.2131
2026-09-23 04:37:45,1790131065149,eth,1790130600,Up,0.41,0.34,17.1,436,1.03,0.94,stopped,60.0,20.0,7.3185,6.2905,-1.028
2026-09-23 04:38:50,1790131130104,btc,1790130600,Up,0.26,0.19,26.9,371,1.03,0.97,stopped,60.0,20.0,4.224,3.776,-0.448
2026-09-23 04:38:50,1790131130105,eth,1790130600,Up,0.36,0.26,27.8,371,1.03,0.92,hedged,60.0,20.0,18.9944,20.0,1.0056
2026-09-23 04:40:10,1790131210121,eth,1790130600,Up,0.34,0.26,23.5,291,1.03,0.99,stopped,60.1,20.0,5.6759,3.3934,-2.2826
2026-09-23 04:40:15,1790131215142,btc,1790130600,Up,0.19,0.11,42.1,286,1.03,0.98,stopped,60.0,20.0,2.5478,1.3089,-1.239
2026-09-23 04:42:15,1790131335136,eth,1790130600,Down,0.59,0.47,20.3,166,1.03,0.88,hedged,20.1,20.0,18.2854,20.0,1.7146
2026-09-23 04:42:50,1790131370104,eth,1790130600,Up,0.39,0.26,33.3,131,1.03,0.87,hedged,5.0,20.0,18.0119,20.0,1.9881
2026-09-23 04:42:00,1790131320160,btc,1790130600,Up,0.11,0.07,36.4,181,1.03,0.97,stopped,60.4,20.0,1.703,0.1861,-1.5169
2026-09-23 04:43:00,1790131380591,eth,1790130600,Up,0.42,0.2,52.4,121,1.03,0.8,hedged,19.6,20.0,18.7263,20.0,1.2737
2026-09-23 04:43:30,1790131410138,eth,1790130600,Up,0.32,0.11,65.6,91,1.04,1.03,held_to_resolution,,20.0,2.5478,,
2026-09-23 04:45:40,1790131540155,btc,1790131500,Down,0.44,0.37,15.9,861,1.03,1.01,stopped,65.0,20.0,7.9298,5.9005,-2.0293
2026-09-23 04:45:40,1790131540156,eth,1790131500,Down,0.37,0.31,16.2,861,1.03,1.01,stopped,65.0,20.0,6.7046,4.5446,-2.16
2026-09-23 04:48:10,1790131690170,eth,1790131500,Down,0.38,0.31,18.4,711,1.03,1.03,stopped,60.0,20.0,6.7046,5.1241,-1.5806
2026-09-23 04:49:35,1790131775126,btc,1790131500,Up,0.56,0.47,16.1,626,1.03,0.99,stopped,60.0,20.0,9.9494,7.664,-2.2854
2026-09-23 04:51:20,1790131880162,eth,1790131500,Down,0.27,0.22,18.5,521,1.03,0.89,hedged,50.0,20.0,18.3621,20.0,1.6379
2026-09-23 04:52:10,1790131930150,btc,1790131500,Up,0.46,0.37,19.6,471,1.03,0.88,hedged,25.0,20.0,18.2798,20.0,1.7202
2026-09-23 04:52:25,1790131945181,eth,1790131500,Down,0.35,0.27,22.9,456,1.03,1.03,stopped,65.0,20.0,5.8822,2.0629,-3.8193
2026-09-23 04:52:50,1790131970156,btc,1790131500,Down,0.51,0.42,17.6,431,1.03,0.9,hedged,45.0,20.0,18.6919,20.0,1.3081
2026-09-23 04:54:15,1790132055162,btc,1790131500,Down,0.51,0.42,17.6,346,1.03,0.83,hedged,25.0,20.0,17.2791,20.0,2.7209
2026-09-23 04:53:40,1790132020205,eth,1790131500,Down,0.21,0.15,28.6,381,1.03,0.98,stopped,65.0,20.0,3.3882,3.0118,-0.3763
2026-09-23 04:54:45,1790132085153,btc,1790131500,Up,0.6,0.41,31.7,316,1.03,0.91,hedged,45.0,20.0,18.8909,20.0,1.1091
2026-09-23 04:55:05,1790132105161,eth,1790131500,Down,0.17,0.14,17.6,296,1.03,0.9,hedged,50.0,20.0,18.441,20.0,1.559
2026-09-23 04:55:35,1790132135180,btc,1790131500,Up,0.53,0.4,24.5,266,1.03,0.88,hedged,35.0,20.0,18.2874,20.0,1.7126
2026-09-23 04:56:50,1790132210151,btc,1790131500,Up,0.53,0.42,20.8,191,1.03,0.86,hedged,10.0,20.0,17.8863,20.0,2.1137
2026-09-23 04:56:05,1790132165142,eth,1790131500,Down,0.27,0.19,29.6,236,1.03,0.97,stopped,60.1,20.0,4.224,1.874,-2.35
2026-09-23 04:57:15,1790132235195,btc,1790131500,Down,0.38,0.23,39.5,166,1.03,0.95,stopped,65.0,20.0,5.0554,1.497,-3.5584
2026-09-23 04:58:35,1790132315187,btc,1790131500,Down,0.13,0.11,15.4,86,1.03,1.01,held_to_resolution,,20.0,2.5478,,
2026-09-23 04:57:10,1790132230193,eth,1790131500,Down,0.13,0.09,30.8,171,1.04,1.04,held_to_resolution,,20.0,2.126,,
2026-09-23 05:01:45,1790132505187,btc,1790132400,Up,0.44,0.36,18.2,796,1.03,1.03,stopped,65.0,20.0,7.7263,4.7375,-2.9888
2026-09-23 05:01:45,1790132505189,eth,1790132400,Up,0.46,0.37,19.6,796,1.03,1.01,stopped,65.0,20.0,7.9298,4.1598,-3.7701
2026-09-23 05:03:05,1790132585194,btc,1790132400,Up,0.25,0.21,16.0,716,1.03,1.03,stopped,65.0,20.0,4.6402,3.2025,-1.4378
2026-09-23 05:03:05,1790132585196,eth,1790132400,Up,0.23,0.17,26.1,716,1.03,1.0,stopped,65.0,20.0,3.8066,3.3934,-0.4133
2026-09-23 05:05:55,1790132755149,btc,1790132400,Up,0.25,0.18,28.0,546,1.03,1.03,stopped,60.4,20.0,4.0155,2.2522,-1.7633
2026-09-23 05:05:55,1790132755165,eth,1790132400,Up,0.31,0.24,22.6,546,1.03,1.03,stopped,60.4,20.0,5.2625,2.6314,-2.6311
2026-09-23 05:07:00,1790132820166,eth,1790132400,Up,0.17,0.13,23.5,481,1.03,1.03,stopped,65.0,20.0,2.9686,1.121,-1.8475
2026-09-23 05:09:35,1790132975171,eth,1790132400,Up,0.18,0.13,27.8,326,1.04,0.91,hedged,50.0,20.0,18.6165,20.0,1.3835
2026-09-23 05:09:30,1790132970155,btc,1790132400,Up,0.14,0.11,21.4,331,1.03,1.0,stopped,60.0,20.0,2.5478,1.6853,-0.8625
2026-09-23 05:10:45,1790133045167,btc,1790132400,Up,0.12,0.1,16.7,256,1.03,0.99,stopped,60.0,20.0,2.3371,1.6853,-0.6517
2026-09-23 05:11:00,1790133060185,eth,1790132400,Down,0.75,0.61,18.7,241,1.03,0.92,hedged,55.5,20.0,19.0238,20.0,0.9762
2026-09-23 05:11:55,1790133115665,btc,1790132400,Up,0.1,0.08,20.0,186,1.03,1.03,stopped,64.5,20.0,1.9147,0.3726,-1.5421
2026-09-23 05:12:00,1790133120218,eth,1790132400,Up,0.34,0.28,17.6,181,1.03,1.03,stopped,65.0,20.0,6.0883,4.5446,-1.5436
2026-09-23 05:13:30,1790133210217,btc,1790132400,Up,0.1,0.08,20.0,91,1.03,1.02,held_to_resolution,,20.0,1.9147,,
2026-09-23 05:13:15,1790133195192,eth,1790132400,Down,0.75,0.28,62.7,106,1.03,1.03,held_to_resolution,,20.0,6.0883,,
2026-09-23 05:18:05,1790133485184,btc,1790133300,Down,0.55,0.45,18.2,716,1.03,1.03,stopped,60.0,20.0,9.5478,5.9005,-3.6472
2026-09-23 05:18:05,1790133485186,eth,1790133300,Down,0.57,0.47,17.5,716,1.03,1.03,stopped,60.0,20.0,9.9494,6.8774,-3.072
2026-09-23 05:19:20,1790133560237,btc,1790133300,Down,0.32,0.23,28.1,641,1.03,1.0,stopped,64.9,20.0,5.0554,3.9677,-1.0876
2026-09-23 05:20:00,1790133600215,eth,1790133300,Down,0.36,0.29,19.4,601,1.04,1.0,stopped,65.0,20.0,6.294,1.874,-4.42
2026-09-23 05:20:50,1790133650203,btc,1790133300,Down,0.26,0.19,26.9,551,1.03,1.02,stopped,60.1,20.0,4.224,0.9335,-3.2905
2026-09-23 05:21:25,1790133685205,eth,1790133300,Down,0.15,0.12,20.0,516,1.03,1.03,stopped,65.4,20.0,2.7583,1.6853,-1.073
2026-09-23 05:22:35,1790133755184,eth,1790133300,Down,0.11,0.09,18.2,446,1.03,1.03,stopped,60.0,20.0,2.126,0.3726,-1.7534
2026-09-23 05:22:40,1790133760189,btc,1790133300,Down,0.06,0.05,16.7,441,1.03,1.03,stopped,60.1,20.0,1.279,0.1861,-1.0928
2026-09-23 05:25:55,1790133955244,eth,1790133300,Down,0.06,0.05,16.7,246,1.03,1.03,stopped,60.4,20.0,1.279,0.1861,-1.0928
2026-09-23 05:31:15,1790134275288,eth,1790134200,Down,0.48,0.39,18.7,826,1.03,0.87,hedged,15.0,20.0,18.0847,20.0,1.9153
2026-09-23 05:32:20,1790134340246,eth,1790134200,Down,0.5,0.42,16.0,761,1.03,0.89,hedged,20.0,20.0,18.4909,20.0,1.5091
2026-09-23 05:35:25,1790134525254,btc,1790134200,Down,0.36,0.3,16.7,576,1.03,0.87,hedged,45.0,20.0,18.0444,20.0,1.9556
2026-09-23 05:36:00,1790134560265,eth,1790134200,Up,0.4,0.31,22.5,541,1.03,0.92,hedged,25.0,20.0,19.0406,20.0,0.9594
2026-09-23 05:36:25,1790134585280,btc,1790134200,Down,0.44,0.31,29.5,516,1.03,1.0,stopped,65.0,20.0,6.7046,1.497,-5.2077
2026-09-23 05:36:30,1790134590273,eth,1790134200,Down,0.73,0.62,15.1,511,1.03,0.98,stopped,60.4,20.0,12.9263,3.5845,-9.3418
2026-09-23 05:38:05,1790134685270,eth,1790134200,Down,0.31,0.26,16.1,416,1.03,0.87,hedged,35.0,20.0,18.0119,20.0,1.9881
2026-09-23 05:37:45,1790134665282,btc,1790134200,Down,0.12,0.09,25.0,436,1.03,0.93,stopped,65.1,20.0,2.126,2.8215,0.6955
2026-09-23 05:39:10,1790134750274,btc,1790134200,Down,0.18,0.14,22.2,351,1.03,0.99,stopped,60.0,20.0,3.1785,0.3726,-2.8059
2026-09-23 05:39:25,1790134765276,eth,1790134200,Down,0.44,0.32,27.3,336,1.03,1.03,stopped,60.0,20.0,6.9095,0.3726,-6.537
2026-09-23 05:40:30,1790134830304,eth,1790134200,Down,0.07,0.04,42.9,271,1.04,1.03,stopped,65.0,20.0,1.0665,0.1861,-0.8804
2026-09-23 05:46:15,1790135175283,btc,1790135100,Up,0.4,0.34,15.0,826,1.03,0.98,stopped,65.0,20.0,7.3185,6.0954,-1.2231
2026-09-23 05:46:45,1790135205283,eth,1790135100,Up,0.31,0.26,16.1,796,1.03,0.94,stopped,60.0,20.0,5.6759,5.9005,0.2246
2026-09-23 05:48:05,1790135285304,btc,1790135100,Up,0.39,0.33,15.4,716,1.03,1.02,stopped,60.0,20.0,7.1142,4.1598,-2.9544
2026-09-23 05:49:05,1790135345333,eth,1790135100,Up,0.28,0.23,17.9,656,1.03,1.0,stopped,60.0,20.0,5.0554,3.0118,-2.0435
2026-09-23 05:49:10,1790135350287,btc,1790135100,Up,0.28,0.23,17.9,651,1.03,0.99,stopped,60.0,20.0,5.0554,3.2025,-1.8529
2026-09-23 05:50:40,1790135440291,btc,1790135100,Up,0.18,0.15,16.7,561,1.03,1.01,stopped,60.0,20.0,3.3882,2.2522,-1.136
2026-09-23 05:50:45,1790135445302,eth,1790135100,Up,0.16,0.13,18.8,556,1.03,1.0,stopped,60.0,20.0,2.9686,2.4417,-0.5269
2026-09-23 05:52:30,1790135550344,eth,1790135100,Up,0.11,0.09,18.2,451,1.03,1.02,stopped,60.4,20.0,2.126,1.121,-1.005
2026-09-23 05:54:10,1790135650364,btc,1790135100,Up,0.06,0.04,33.3,351,1.03,1.02,stopped,60.2,20.0,1.0665,0.3726,-0.6939
2026-09-23 05:54:05,1790135645351,eth,1790135100,Up,0.08,0.06,25.0,356,1.03,1.03,stopped,65.2,20.0,1.4911,0.3726,-1.1186
2026-09-23 06:00:25,1790136025366,eth,1790136000,Up,0.53,0.45,15.1,876,1.03,1.03,stopped,65.0,20.0,9.5478,6.6815,-2.8663
2026-09-23 06:02:05,1790136125406,eth,1790136000,Up,0.34,0.28,17.6,776,1.03,1.03,stopped,65.0,20.0,6.0883,2.8215,-3.2668
2026-09-23 06:04:15,1790136255370,btc,1790136000,Up,0.31,0.26,16.1,646,1.03,1.01,stopped,65.0,20.0,5.6759,4.3521,-1.3239
2026-09-23 06:04:15,1790136255372,eth,1790136000,Up,0.2,0.15,25.0,646,1.03,1.03,stopped,65.0,20.0,3.3882,1.874,-1.5142
2026-09-23 06:05:35,1790136335392,eth,1790136000,Up,0.11,0.09,18.2,566,1.04,1.03,stopped,60.0,20.0,2.126,1.121,-1.005
2026-09-23 06:06:40,1790136400379,eth,1790136000,Up,0.1,0.08,20.0,501,1.03,0.84,hedged,60.0,20.0,17.1772,20.0,2.8228
2026-09-23 06:07:40,1790136460386,btc,1790136000,Down,0.55,0.39,29.1,441,1.03,1.02,stopped,65.0,20.0,8.336,4.9306,-3.4054
2026-09-23 06:08:00,1790136480374,eth,1790136000,Up,0.28,0.23,17.9,421,1.03,0.95,stopped,60.0,20.0,5.0554,4.1598,-0.8956
2026-09-23 06:09:20,1790136560438,btc,1790136000,Down,0.27,0.16,40.7,341,1.03,1.02,stopped,65.0,20.0,3.5975,0.3726,-3.225
2026-09-23 06:09:20,1790136560439,eth,1790136000,Down,0.69,0.55,20.3,341,1.03,1.03,stopped,65.0,20.0,11.545,3.776,-7.769
2026-09-23 06:10:40,1790136640412,btc,1790136000,Down,0.05,0.04,20.0,261,1.03,1.029,stopped,65.0,20.0,1.0665,0.1861,-0.8804
2026-09-23 06:10:45,1790136645375,eth,1790136000,Down,0.29,0.19,34.5,255,1.04,1.04,stopped,60.0,20.0,4.224,0.5593,-3.6647
2026-09-23 06:11:50,1790136710390,eth,1790136000,Down,0.06,0.04,33.3,190,1.03,1.03,stopped,75.1,20.0,1.0665,0.1861,-0.8804
2026-09-23 14:55:11,1790168111184,btc,1790167500,Up,0.61,0.46,24.6,290,1.03,0.9,hedged,45.0,20.0,18.6919,20.0,1.3081
2026-09-23 14:55:11,1790168111186,eth,1790167500,Up,0.19,0.11,42.1,290,1.03,0.96,stopped,60.0,20.0,2.5478,2.6314,0.0836
2026-09-23 14:56:51,1790168211212,btc,1790167500,Up,0.52,0.39,25.0,190,1.05,0.81,hedged,5.0,20.0,16.8747,20.0,3.1253
2026-09-23 14:56:51,1790168211213,eth,1790167500,Up,0.18,0.12,33.3,190,1.03,0.81,hedged,15.0,20.0,16.663,20.0,3.337
